1 1 ZL895RK 5.1015,2.6190 11902 152000 2 26700 15000 3 3 104071 2 0 0 5 1 4 5 4     
1 2 LJ711LY 0.6626,-7.9781 20703 148000 4 41200 23146 1 50 194686 1 0 1 6 1 3 5 5     
1 1 VL162CS 3.853,-5.7275 8380 81000 3 49200 27640 2 20 330615 2 0 0 7 0 0 5 5     
1 1 GZ454GG -3.8060,-6.8593 8413 127000 3 9000 5056 3 13 385671 3 0 0 3 0 0 5 5     
1 4 HR488OT 3.4859,-4.7108 25958 118000 3 11600 6516 3 99 63603 1 0 0 4 1 2 5 5     
1 4 DP23SA -6.6513,-1.7336 4442 175000 2 36900 20730 1 46 420049 2 0 1 1 1 1 5 3     
1 4 VW913VJ 3.954,0.6248 19045 243000 2 45700 25674 3 3 220268 1 0 1 9 1 4 5 5     
1 0 AC48BX -4.1087,0.5959 15431 149000 4 14400 8089 2 18 281805 0 0 0 4 1 2 5 4     
1 4 LF581BA 6.1793,0.2232 19877 229000 2 17800 10000 2 23 280198 3 0 0 9 0 0 5 5     
1 1 MB973AR -4.5634,-8.7007 18347 195000 2 47100 26460 3 2 121632 3 0 0 2 1 2 2 3     
1 1 DD111NS 9.4830,-2.9607 3419 126000 4 19500 10955 1 44 242417 0 0 0 5 0 0 5 5     
1 4 IN208LP 4.2578,3.3875 6311 147000 3 43500 24438 3 92 351656 2 0 0 4 1 4 5 3     
1 2 AU731NU 7.1965,-4.2541 19281 198000 2 29300 16460 3 20 289006 3 0 0 7 0 0 5 3     
1 3 OC257GJ 8.3816,-1.3268 24221 69000 3 14000 7865 3 86 488785 2 0 0 2 1 4 2 4     
1 1 XH794MQ -8.3196,1.7676 29252 160000 2 19800 11123 1 97 505303 2 0 1 0 1 3 5 4     
1 3 GT919IM -7.3745,-1.5853 220 138000 2 35900 20168 2 89 312907 2 0 0 6 1 4 5 4     
1 5 DU565UU -9.6268,-3.5308 12983 108000 2 37300 20955 3 58 445743 1 0 0 6 0 0 5 5     
1 1 SL428ES -7.8453,1.940 22080 240000 4 5000 2808 2 34 311853 1 0 0 3 0 0 5 5     
1 0 DM864UN -6.3286,9.2065 15457 155000 3 21000 11797 1 56 461786 1 0 0 6 0 0 2 4     
1 4 EO22WB -9.3626,2.5129 17046 116000 2 36100 20280 2 17 521448 1 0 0 1 0 0 5 3     
1 0 SO989HK -5.9571,-8.9718 4769 226000 3 22400 12584 3 86 102032 0 0 0 3 0 0 5 3     
1 5 PE219GO 5.3031,-4.4813 9257 129000 3 47400 26629 1 28 98296 3 0 0 8 0 0 5 4     
1 0 OA939OE -6.1867,-7.8468 6324 245000 3 33400 18764 1 77 137694 0 0 1 1 0 0 5 3     
1 1 KT756CZ 2.7486,-4.6150 14777 189000 2 49600 27865 2 59 283972 2 0 0 4 1 4 5 4     
1 5 VT550JH -1.3231,-7.9073 27858 170000 4 44200 24831 2 99 364471 3 0 0 4 1 4 2 4     
1 0 WN838KD 1.9281,-8.8326 5112 85000 4 10100 5674 3 43 520207 3 0 1 4 0 0 5 4     
1 0 HF643BV -9.3994,9.5705 18770 118000 2 47800 26853 3 27 337726 1 0 0 9 1 2 5 4     
1 3 IU233CT -9.2906,-5.8089 5082 225000 4 20100 11292 3 46 346026 1 0 0 7 1 3 5 3     
1 3 EW902EL -85.7985,53.5773 28592 77000 3 37800 21235 2 0 465589 2 0 0 6 1 2 5 5     
1 2 BO596SM 6.4847,3.5324 11363 67000 4 15200 8539 2 15 340757 3 0 1 2 0 0 5 5     
2 4 232LPY -85.7985,53.5773 10 30 2 37 37 2 28 272195 3 0 1 8 1 4 1 1     
2 4 947FIU -4.5634,-8.7007 3 29 1 57 57 2 20 332948 3 0 0 8 1 3 1 1     
2 4 389GMM 1.9281,-8.8326 8 16 1 68 68 2 82 298925 0 0 0 7 0 0 1 1     
2 2 442REU -3.8060,-6.8593 1 25 2 12 12 1 94 517836 2 0 0 5 0 0 1 1     
2 0 956TUQ -9.6268,-3.5308 6 23 1 16 16 3 94 227877 2 0 0 1 1 2 1 1     
2 0 345YNK -9.3626,2.5129 6 35 2 51 51 1 0 235504 2 0 1 7 1 1 1 1     
2 1 622GXK 5.1015,2.6190 7 48 1 63 63 2 56 105996 1 0 0 7 1 4 1 1     
2 3 782HBP 5.3031,-4.4813 2 29 1 20 20 3 6 280327 0 0 0 1 1 2 1 1     
2 5 385PCV -4.1087,0.5959 6 45 2 24 24 2 9 75707 2 0 0 0 0 0 1 1     
2 2 938MOO 0.6626,-7.9781 1 39 2 65 65 3 16 479269 0 0 0 4 1 2 1 1     
2 0 35KHT 3.954,0.6248 1 25 1 27 27 3 15 108915 1 0 0 6 0 0 1 1     
2 1 877VIF -9.2906,-5.8089 1 29 1 60 60 1 36 139588 1 0 1 2 1 4 1 1     
2 4 41WVL -7.8453,1.940 0 39 2 40 40 1 78 365816 1 0 0 3 0 0 1 1     
2 3 653WBF -6.1867,-7.8468 3 13 2 50 50 3 30 391086 2 0 0 7 1 4 1 1     
2 0 720LWU -8.3196,1.7676 2 32 2 27 27 2 57 497165 3 0 1 2 1 3 1 1     
2 2 113LUL -6.6513,-1.7336 0 27 2 50 50 3 2 108224 2 0 0 6 1 4 1 1     
2 1 436FMJ -6.3286,9.2065 9 21 2 51 51 2 5 139503 1 0 0 5 0 0 1 1     
2 0 321GNW 6.1793,0.2232 0 48 2 7 7 1 53 126762 2 0 0 3 0 0 1 1     
2 3 252BFT -9.3994,9.5705 3 31 1 29 29 1 86 255023 0 0 0 9 0 0 1 1     
2 3 597IPN 6.4847,3.5324 10 23 2 50 50 2 49 57103 2 0 0 8 0 0 1 1     
2 5 1QQJ 7.1965,-4.2541 6 45 2 31 31 3 19 462986 2 0 0 6 0 0 1 1     
2 2 399OEK 8.3816,-1.3268 1 25 2 65 65 3 30 370888 2 0 0 0 0 0 1 1     
2 4 996IRN 2.7486,-4.6150 8 49 1 46 46 1 89 339766 1 0 0 6 0 0 1 1     
2 4 931NRP 3.853,-5.7275 2 37 2 55 55 3 47 175442 1 0 1 8 1 4 1 1     
2 3 144WTN 3.4859,-4.7108 1 34 1 61 61 1 14 254830 1 0 0 4 1 4 1 1     
2 4 542FKS -1.3231,-7.9073 7 17 2 14 14 2 74 322921 2 0 1 3 0 0 1 1     
2 0 527NUU -7.3745,-1.5853 1 23 2 66 66 3 93 278362 2 0 0 2 1 2 1 1     
2 5 55WOE -5.9571,-8.9718 9 45 2 27 27 3 79 249430 3 0 0 9 1 3 1 1     
2 0 944KCF 9.4830,-2.9607 3 15 1 69 69 3 31 207160 1 0 0 0 1 2 1 1     
2 5 506RCD 4.2578,3.3875 5 13 2 21 21 2 80 522120 3 0 0 4 0 0 1 1     
3 4 WE13991 -85.7985,53.5773 45 105 2 140 140 2 6 172832 0 0 1 3 1 4 2 2     
3 4 OM96206 -4.5634,-8.7007 20 101 1 216 216 2 87 55699 0 0 0 2 1 3 2 2     
3 4 DM77474 1.9281,-8.8326 38 56 1 258 258 2 37 175035 0 0 0 0 0 0 1 2     
3 2 TI19992 -3.8060,-6.8593 13 87 2 45 45 1 24 235854 3 0 0 3 0 0 1 2     
3 0 GJ75406 -9.6268,-3.5308 31 80 1 60 60 3 38 291864 3 0 0 9 1 2 1 2     
3 0 MG70277 -9.3626,2.5129 31 122 2 193 193 1 97 205931 1 0 1 9 1 1 2 2     
3 1 AY24235 5.1015,2.6190 34 168 1 239 239 2 17 297447 3 0 0 3 1 4 1 2     
3 3 MY89731 5.3031,-4.4813 17 101 1 76 76 3 80 454918 0 0 0 5 1 2 1 2     
3 5 HQ44204 -4.1087,0.5959 31 157 2 91 91 2 72 178335 2 0 1 6 0 0 2 2     
3 2 HW60586 0.6626,-7.9781 13 136 2 247 247 3 23 497715 3 0 0 3 1 2 2 2     
3 0 AM66233 3.954,0.6248 13 87 1 102 102 3 58 401633 0 0 0 2 0 0 1 2     
3 1 LI72876 -9.2906,-5.8089 13 101 1 228 228 1 62 364217 2 0 1 4 1 4 2 2     
3 4 KU69984 -7.8453,1.940 10 136 2 152 152 1 83 467154 1 0 0 9 0 0 2 2     
3 3 HH38183 -6.1867,-7.8468 20 45 2 190 190 3 77 484864 3 0 0 5 1 4 1 2     
3 0 SP31397 -8.3196,1.7676 17 112 2 102 102 2 3 373619 3 0 1 3 1 3 1 2     
3 2 KO92561 -6.6513,-1.7336 10 94 2 190 190 3 0 289010 3 0 0 0 1 4 2 2     
3 1 XX63454 -6.3286,9.2065 41 73 2 193 193 2 68 92991 0 0 1 8 0 0 2 2     
3 0 OH78181 6.1793,0.2232 10 168 2 26 26 1 65 433108 2 0 0 1 0 0 1 2     
3 3 IJ50899 -9.3994,9.5705 20 108 1 110 110 1 46 359055 0 0 0 4 0 0 2 2     
3 3 KC19141 6.4847,3.5324 45 80 2 190 190 2 89 457701 2 0 0 7 0 0 2 2     
3 5 NK66600 7.1965,-4.2541 31 157 2 117 117 3 24 230955 1 0 0 1 0 0 1 2     
3 2 JX97982 8.3816,-1.3268 13 87 2 247 247 3 78 349752 1 0 0 8 0 0 1 2     
3 4 CS49227 2.7486,-4.6150 38 171 1 174 174 1 66 424191 2 0 0 1 0 0 2 2     
3 4 QI24812 3.853,-5.7275 17 129 2 209 209 3 84 293491 1 0 0 9 1 4 2 2     
3 3 QC49117 3.4859,-4.7108 13 119 1 231 231 1 68 124783 2 0 0 4 1 4 2 2     
3 4 NU33554 -1.3231,-7.9073 34 59 2 53 53 2 3 88557 1 0 0 7 0 0 1 2     
3 0 JS58979 -7.3745,-1.5853 13 80 2 250 250 3 19 460460 3 0 0 9 1 2 1 2     
3 5 JO71619 -5.9571,-8.9718 41 157 2 102 102 3 83 151302 0 0 0 4 1 3 1 2     
3 0 MP58864 9.4830,-2.9607 20 52 1 262 262 3 78 507778 3 0 0 7 1 2 1 2     
3 5 AD1530 4.2578,3.3875 27 45 2 79 79 2 92 146238 3 0 0 8 0 0 2 2     
4 2 JF067ZK 5.1015,2.6190 11902 60 53 0 2000 140 76 115273 2 0 0 1 5 4 0      
4 0 HJ014XM 0.6626,-7.9781 20703 60 51 2 1000 170 61 144858 3 0 0 7 5 5 0      
4 3 SG335WH 3.853,-5.7275 8380 60 41 2 2000 180 23 109425 3 0 0 1 5 5 0      
4 3 MF004CN -3.8060,-6.8593 8413 60 43 2 1400 110 37 456008 1 0 0 4 5 5 0      
4 5 ZH585WM 3.4859,-4.7108 25958 80 64 1 1200 130 40 87066 0 0 0 6 5 5 0      
4 4 OF257UP -6.6513,-1.7336 4442 40 30 0 1200 190 88 327320 2 0 0 1 5 3 0      
4 1 EO531BK 3.954,0.6248 19045 50 27 3 1000 140 62 121810 3 0 0 0 5 5 0      
4 1 WG845EV -4.1087,0.5959 15431 70 57 2 2000 170 72 401517 0 0 0 1 5 4 0      
4 1 YH784MD 6.1793,0.2232 19877 70 70 0 1000 100 74 212889 0 0 1 4 5 5 0      
4 3 QP072CE -4.5634,-8.7007 18347 50 44 0 1000 100 55 66432 1 0 0 9 2 3 0      
4 5 XD546NA 9.4830,-2.9607 3419 80 80 1 1400 90 22 215951 2 0 1 9 5 5 0      
4 4 XC726MV 4.2578,3.3875 6311 80 75 3 1200 130 33 232560 3 0 0 9 5 3 0      
4 1 IX557SV 7.1965,-4.2541 19281 70 41 2 1000 100 47 207793 1 0 1 3 5 3 0      
4 0 BR239IB 8.3816,-1.3268 24221 70 66 3 1400 60 74 297256 3 0 0 9 2 4 0      
4 5 KZ680YD -8.3196,1.7676 29252 50 36 3 2000 80 4 102680 0 0 0 4 5 4 0      
4 5 CW318IA -7.3745,-1.5853 220 50 25 3 1400 100 62 358401 2 0 0 6 5 4 0      
4 4 ES201VK -9.6268,-3.5308 12983 40 13 0 1200 120 51 244430 3 0 0 1 5 5 0      
4 5 YQ629IU -7.8453,1.940 22080 50 24 3 1400 90 4 414425 3 0 0 9 5 5 0      
4 4 BC284TZ -6.3286,9.2065 15457 50 34 2 1000 150 17 158124 1 0 0 1 2 4 0      
4 3 DS600GQ -9.3626,2.5129 17046 50 31 3 1200 90 97 455716 0 0 0 9 5 3 0      
4 4 MG660OI -5.9571,-8.9718 4769 60 52 0 1400 110 26 193756 0 0 0 4 5 3 0      
4 5 MC285ZL 5.3031,-4.4813 9257 70 62 1 1000 120 72 442675 0 0 0 8 5 4 0      
4 2 JO500EP -6.1867,-7.8468 6324 80 51 1 2000 130 37 290854 1 0 0 7 5 3 0      
4 1 EQ349BE 2.7486,-4.6150 14777 50 34 1 2000 120 93 217612 0 0 0 6 5 4 0      
4 3 VW750OC -1.3231,-7.9073 27858 60 41 2 1000 160 12 405127 3 0 0 4 2 4 0      
4 3 KU180JW 1.9281,-8.8326 5112 50 36 3 1000 80 26 224175 2 0 0 8 5 4 0      
4 0 LO672MH -9.3994,9.5705 18770 50 22 1 2000 110 29 414003 2 0 0 8 5 4 0      
4 3 FZ803MW -9.2906,-5.8089 5082 40 23 2 1200 150 84 432077 3 0 0 8 5 3 0      
4 4 UD373LA -85.7985,53.5773 28592 40 33 0 1000 140 86 52699 1 0 0 0 5 5 0      
4 2 KI146VZ 6.4847,3.5324 11363 70 54 2 1000 90 60 183278 1 0 0 4 5 5 0      
5 2 MG39561 -85.7985,53.5773 45 24 17 0 200 28 48 272975 2 0 0 1 2 2 1      
5 0 PI75953 -4.5634,-8.7007 20 24 17 0 100 34 24 232483 2 0 0 1 2 2 1      
5 3 ST52814 1.9281,-8.8326 38 24 13 0 200 36 22 356870 3 0 1 4 1 2 1      
5 3 CK7367 -3.8060,-6.8593 13 24 14 0 140 22 87 245764 2 0 0 4 1 2 1      
5 5 RC46079 -9.6268,-3.5308 31 32 21 0 120 26 66 176811 0 0 0 3 1 2 1      
5 4 YC16428 -9.3626,2.5129 31 16 10 0 120 38 90 314676 2 0 0 5 2 2 1      
5 1 VI54354 5.1015,2.6190 34 20 9 0 100 28 98 213350 3 0 0 7 1 2 1      
5 1 IY8582 5.3031,-4.4813 17 28 19 0 200 34 37 302173 1 0 0 0 1 2 1      
5 1 JF78225 -4.1087,0.5959 31 28 23 0 100 20 91 399104 0 0 0 9 2 2 1      
5 3 NE86042 0.6626,-7.9781 13 20 14 0 100 20 18 379249 1 0 0 2 2 2 1      
5 5 FR40010 3.954,0.6248 13 32 26 0 140 18 88 107352 2 0 0 0 1 2 1      
5 4 IT51882 -9.2906,-5.8089 13 32 25 0 120 26 65 298424 0 0 0 8 2 2 1      
5 1 TA64211 -7.8453,1.940 10 28 13 0 100 20 33 254165 2 0 0 7 2 2 1      
5 0 LR50853 -6.1867,-7.8468 20 28 22 0 140 12 85 263354 0 0 1 3 1 2 1      
5 5 JV55903 -8.3196,1.7676 17 20 12 0 200 16 94 150973 2 0 0 3 1 2 1      
5 5 QM24997 -6.6513,-1.7336 10 20 8 0 140 20 31 355122 2 0 0 0 2 2 1      
5 4 QO33332 -6.3286,9.2065 41 16 4 0 120 24 80 223947 3 0 0 5 2 2 1      
5 5 JX15122 6.1793,0.2232 10 20 8 0 140 18 12 229730 0 0 0 0 1 2 1      
5 4 QC79193 -9.3994,9.5705 20 20 11 0 100 30 10 284197 3 0 0 8 2 2 1      
5 3 LI59801 6.4847,3.5324 45 20 10 0 120 18 20 310079 2 0 0 3 2 2 1      
5 4 BK89856 7.1965,-4.2541 31 24 17 0 140 22 5 472176 3 0 1 8 1 2 1      
5 5 ZL81003 8.3816,-1.3268 13 28 20 0 100 24 94 232576 3 0 0 0 1 2 1      
5 2 DK42290 2.7486,-4.6150 38 32 17 0 200 26 56 260127 3 0 0 8 2 2 1      
5 1 OB25307 3.853,-5.7275 17 20 11 0 200 24 11 161050 3 0 0 9 2 2 1      
5 3 YB26166 3.4859,-4.7108 13 24 13 0 100 32 29 164258 2 0 0 1 2 2 1      
5 3 UY24320 -1.3231,-7.9073 34 20 12 0 100 16 4 236867 0 0 0 7 1 2 1      
5 0 LQ10586 -7.3745,-1.5853 13 20 7 0 200 22 10 122074 3 0 0 2 1 2 1      
5 3 BX7202 -5.9571,-8.9718 41 16 7 0 120 30 1 366561 2 0 0 6 1 2 1      
5 4 TB41181 9.4830,-2.9607 20 16 11 0 100 28 94 370515 1 0 0 2 1 2 1      
5 2 GK72459 4.2578,3.3875 27 28 18 0 100 18 22 409673 2 0 0 0 2 2 1      
6 2 CY533ZH -3.8060,-6.8593 29252 50 36 3 2000 80 77000 3 26700 15000 2 90 356230 3 0 0 0 1 2 5 5
6 1 GK410ZG -6.6513,-1.7336 25958 80 64 1 1200 130 170000 4 41200 23146 2 12 448993 1 0 1 0 1 4 2 4
6 2 GM900FU -4.5634,-8.7007 9257 70 62 1 1000 120 152000 2 49200 27640 3 25 160108 0 0 0 7 1 4 5 4
6 3 KM583UL -6.3286,9.2065 18347 50 44 0 1000 100 138000 2 9000 5056 2 64 212370 2 0 0 3 1 4 5 4
6 2 JJ456YI 5.3031,-4.4813 19045 50 27 3 1000 140 243000 2 11600 6516 3 78 262264 1 0 1 1 1 4 5 5
6 1 ZQ539DT 2.7486,-4.6150 8380 60 41 2 2000 180 198000 2 36900 20730 3 12 132387 3 0 0 6 0 0 5 3
6 4 GY10YN -6.1867,-7.8468 12983 40 13 0 1200 120 118000 2 45700 25674 3 11 298919 2 0 0 7 1 2 5 4
6 3 SR458MP 1.9281,-8.8326 14777 50 34 1 2000 120 245000 3 14400 8089 1 44 330475 2 0 1 2 0 0 5 3
6 5 KR209KS -7.8453,1.940 15457 50 34 2 1000 150 175000 2 17800 10000 1 10 326478 1 0 0 3 1 1 5 3
6 3 CM459OW 3.853,-5.7275 5082 40 23 2 1200 150 189000 2 47100 26460 2 45 127409 3 0 0 7 1 4 5 4
6 5 NN790TN 3.4859,-4.7108 5112 50 36 3 1000 80 116000 2 19500 10955 2 22 310867 2 0 1 1 0 0 5 3
6 3 OX450FS 8.3816,-1.3268 20703 60 51 2 1000 170 108000 2 43500 24438 3 59 250432 3 0 0 7 0 0 5 5
6 0 EN469NN -9.3994,9.5705 6324 80 51 1 2000 130 69000 3 29300 16460 3 63 400547 1 0 0 8 1 4 2 4
6 3 VW541IE -9.6268,-3.5308 6311 80 75 3 1200 130 229000 2 14000 7865 2 37 62418 1 0 0 2 0 0 5 5
6 0 WQ403TZ -1.3231,-7.9073 8413 60 43 2 1400 110 118000 3 19800 11123 3 24 99036 3 0 0 1 1 2 5 5
6 2 IM296GG 7.1965,-4.2541 18770 50 22 1 2000 110 67000 4 35900 20168 2 12 494433 3 0 0 4 0 0 5 5
6 0 OR779AQ 5.1015,2.6190 4769 60 52 0 1400 110 147000 3 37300 20955 3 66 189231 2 0 0 4 1 4 5 3
6 0 JT326PP 0.6626,-7.9781 28592 40 33 0 1000 140 225000 4 5000 2808 3 54 117573 1 0 1 6 1 3 5 3
6 2 VI293MF -7.3745,-1.5853 24221 70 66 3 1400 60 195000 2 21000 11797 3 41 417848 3 0 1 9 1 2 2 3
6 3 EY700FB -8.3196,1.7676 15431 70 57 2 2000 170 160000 2 36100 20280 1 76 333178 3 0 0 4 1 3 5 4
6 2 TS437JH -9.3626,2.5129 220 50 25 3 1400 100 149000 4 22400 12584 2 60 162486 3 0 1 3 1 2 5 4
6 0 LI97NY -5.9571,-8.9718 19877 70 70 0 1000 100 81000 3 47400 26629 2 0 130841 2 0 0 5 0 0 5 5
6 4 CS749CO 9.4830,-2.9607 27858 60 41 2 1000 160 129000 3 33400 18764 1 7 361543 1 0 0 2 0 0 5 4
6 0 FP617OL -4.1087,0.5959 17046 50 31 3 1200 90 127000 3 49600 27865 3 85 246424 3 0 0 1 0 0 5 5
6 5 CH612PH 3.954,0.6248 22080 50 24 3 1400 90 126000 4 44200 24831 1 96 367911 2 0 0 8 0 0 5 5
6 0 SV103NW 4.2578,3.3875 11902 60 53 0 2000 140 240000 4 10100 5674 2 37 150989 3 0 1 9 0 0 5 5
6 0 CQ73EM -85.7985,53.5773 3419 80 80 1 1400 90 85000 4 47800 26853 3 17 366896 3 0 0 9 0 0 5 4
6 4 OJ793QM 6.4847,3.5324 4442 40 30 0 1200 190 148000 4 20100 11292 1 84 349312 1 0 0 6 1 3 5 5
6 1 XO65VV 6.1793,0.2232 11363 70 54 2 1000 90 226000 3 37800 21235 3 28 154767 1 0 0 6 0 0 5 3
6 3 UR601HW -9.2906,-5.8089 19281 70 41 2 1000 100 155000 3 15200 8539 1 80 51360 3 0 0 4 0 0 2 4
